STOP_NAME,LATITUDE,LONGITUDE
부전역,35.1613074,129.0627536
전포초등학교,35.15931461,129.0621763
부전역,35.16226676,129.0622154
부전시장,35.1632453,129.0615757
송상현광장,35.16440723,129.0632215
양정대원칸타빌,35.17064857,129.0675273
대원칸타빌아파트,35.17076465,129.0675333
자유.평화시장,35.1406355,129.0602515
범일역,35.14056596,129.0603218
좋은문화병원,35.14071837,129.059162
성북초등학교,35.14974719,129.0672117
성북초등학교,35.14969052,129.0670578
문전교차로,35.14834518,129.065959
국제금융센터.부산은행역,35.14527605,129.0664696
지오플레이스,35.14926504,129.0645068
경남공고,35.151939,129.0624046
경남공고(전포역),35.15272739,129.0656476
부산은행(전포역),35.15443771,129.0659411
전포1동주민센터,35.15445392,129.0677671
경남공고(전포역),35.15310859,129.0651011
부전도서관,35.15457639,129.0628666
전포사거리,35.15570191,129.0656076
동성고교,35.15154167,129.0684283
동성고등학교,35.15133427,129.0685025
부산진여자중학교,35.15350804,129.0684894
부산마케팅고등학교,35.1500849,129.0694985
부산마케팅고등학교,35.15008435,129.0692747
성북초등학교,35.15009508,129.067177
영도경찰서,35.09280445,129.0376312
해양대대학본부,35.07495266,129.0874941
해양대해사대학관,35.07568002,129.0886526
해양대구본관,35.0765318,129.0878085
해양대방파제입구,35.07452545,129.0858326
LG디스커버리랩,35.16956819,129.0501659
LG디스커버리랩,35.169995,129.0500617
세동한신아파트,35.17219407,129.0495
성곡시장,35.17419328,129.0486517
성곡시장,35.17449628,129.0491021
삼광사입구,35.17726774,129.048346
어린이대공원입구,35.18058638,129.0474515
창곡종합시장,35.17752932,129.04712
성곡시장,35.17410513,129.0484689
삼광사입구,35.17639933,129.0467
어린이대공원,35.18189613,129.0467276
초연중학교,35.17927707,129.0466678
어린이대공원,35.18210165,129.0474897
어린이대공원,35.18243851,129.0472925
어린이대공원,35.18182294,129.0477187
어린이대공원입구,35.18109045,129.0470875
삼광사입구,35.17770541,129.0480164
성곡시장입구,35.17505105,129.0487438
성곡시장,35.17388743,129.049066
어린이대공원,35.18238312,129.0467009
초연중학교,35.17944588,129.0463967
초읍삼거리,35.18170557,129.049409
부산진고교,35.17754553,129.0537369
연지한신타워,35.17579031,129.0545223
초읍초등학교,35.18046777,129.0513505
시민도서관,35.18042426,129.0514213
래미안어반파크,35.17325225,129.0547495
국립부산국악원,35.17164726,129.0548957
연지청구아파트,35.17624029,129.054748
부산진고교,35.17824717,129.0536678
초읍삼거리,35.18209011,129.0498477
시민도서관,35.18304494,129.0511454
초읍고개,35.18458785,129.0530007
개인택시조합,35.18678579,129.0557105
시민도서관,35.18324388,129.0513496
초읍고개,35.18448951,129.0528916
개인택시조합,35.18661455,129.0554487
초읍삼거리,35.18191647,129.0490502
연제공용버스차고지,35.1852289,129.0531938
연제공용버스차고지,35.18577114,129.0537699
동원초등학교,35.17208038,129.0328087
용사촌입구,35.17103902,129.0335446
동원초등학교,35.17225531,129.0327172
용사촌입구,35.17118969,129.0333876
선암사입구,35.17363905,129.030649
백양가족공원,35.1723293,129.0288738
선암사입구,35.1737253,129.0307728
주공사거리,35.17245676,129.0290346
부산진구생활문화센터,35.16805068,129.0371246
미진마트,35.15219034,129.0358445
가야1치안센터,35.1538997,129.0370674
가야1치안센터,35.15400778,129.0371639
미진마트,35.15192568,129.0356322
부암교차로,35.16735253,129.0515079
고려한방병원,35.16715609,129.0516605
삼부아파트,35.16627538,129.0505769
삼부아파트,35.16633174,129.0505767
메리움아파트,35.1638172,129.0506097
부암초등학교,35.16358028,129.0498965
부산진구청정문,35.16318292,129.0525043
일성아파트,35.16412388,129.051124
부암삼성래미안,35.16671402,129.0387451
협성피닉스,35.16994193,129.0384898
협성프라자,35.17070512,129.0380892
가야1치안센터,35.15393578,129.0368104
미진마트,35.15210774,129.0354703
가야1치안센터,35.15407344,129.0368993
미진마트,35.15241993,129.0356919
개금주공아파트,35.15942893,129.0315338
백양로교회앞,35.16422074,129.0316494
백양로교회,35.16423323,129.0316867
개금주공아파트,35.15900789,129.0305283
개포초등학교,35.15846038,129.0282943
개금주공아파트,35.15953468,129.0318245
개포초등학교,35.15803429,129.0282448
개금주공아파트,35.15874701,129.0312663
개포초등학교,35.15856003,129.0276255
부산진구청,35.16353346,129.0543725
부산진구청,35.16320496,129.0546346
부산진구청,35.16355024,129.0524187
부산진구청.시민공원남1문,35.16444832,129.0539629
부산진구청,35.16458413,129.0538466
부산정중앙공원·백양산롯데캐슬,35.16997782,129.036354
늘푸른교회,35.16997917,129.0365127
백양맨션,35.1702209,129.035029
백양맨션,35.17022669,129.0351909
부산정중앙공원·백양산롯데캐슬,35.17020168,129.03637
늘푸른교회,35.17019509,129.0365345
가야공원입구,35.14766383,129.0288708
대연역,35.13532545,129.0948685
경성대학교,35.13600957,129.097387
경성대학교,35.13561749,129.0963507
대연동제일은행,35.13525784,129.0945181
경성대.부경대역,35.1369453,129.0994235
대연사거리(대연역),35.13532052,129.0934069
대연우체국,35.13563863,129.0933098
동부변전소,35.1476794,129.0946104
경동메르빌,35.14957877,129.0928874
경동아파트,35.14971559,129.0924729
영웅주유소,35.14653267,129.0959829
성모병원.대남초등학교입구,35.14760811,129.095258
대연교회,35.1380472,129.0907682
대연초등학교,35.13652177,129.0914643
대연교회,35.13803156,129.0905304
대연초등학교,35.13686164,129.091391
대연교회,35.1381797,129.0901975
대연교회,35.13817671,129.0901391
경성대.부경대역,35.13751268,129.1006343
경성대.부경대역,35.13748217,129.1005542
경성대학교입구,35.13637681,129.1003691
부경대대연캠퍼스,35.13234515,129.1010586
경성대학교입구,35.13622467,129.1004761
부경대대연캠퍼스,35.13245902,129.1010496
경성대학교,35.13654414,129.097944
대연역,35.1356259,129.0951632
경성대학교,35.13652004,129.0978988
대연동제일은행,35.13560925,129.0950533
낙농마을,35.14507178,129.0980475
경성대.부경대역,35.13816893,129.1012642
경성대학교후문,35.14278524,129.0984874
대연롯데캐슬,35.14071388,129.1003735
대연삼정그린코아더베스트,35.14432649,129.0976927
대남초등학교,35.14673253,129.0962844
용호사거리,35.12122627,129.1123662
이기대입구,35.12327117,129.1125731
용호3동주민센터,35.12089533,129.1123205
이기대입구.용호복지회관,35.12317256,129.1125638
용주탕,35.11950138,129.1122895
용호중학교,35.11864152,129.1161541
용호2동주민센터,35.11582507,129.1108973
용호사거리,35.11909094,129.1117588
부산성모병원,35.11230507,129.1108615
용호사거리,35.11935057,129.1118561
용호동우체국,35.11784032,129.1113582
용호2동시장,35.11601997,129.1108949
용호2동주민센터,35.11446766,129.1108845
부산성모병원,35.11243841,129.1108532
솔밭공원,35.12023762,129.1097086
용호사거리,35.11980906,129.1117176
남부경찰서,35.15164598,129.09065
청구아파트,35.15389482,129.088919
남부경찰서,35.15172469,129.0906611
청구아파트,35.1538644,129.0890219
장백아파트,35.14942328,129.0908099
더비치푸르지오써밋,35.1376772,129.1081011
더비치푸르지오써밋,35.13773925,129.1080222
용호사거리,35.11978078,129.1110216
예문여자고등학교,35.1197697,129.1079131
경성대.부경대역,35.13837971,129.1024864
대연푸르지오아파트,35.138525,129.1014276
대연힐스테이트푸르지오112동,35.14274015,129.0987496
대연힐스테이트푸르지오중문,35.14082126,129.1004938
대연삼정그린코아더베스트,35.14430848,129.0979461
LG메트로시티,35.13251715,129.1086219
대천중학교,35.1279612,129.1031637
대천중학교,35.12791882,129.1030867
한국산업인력공단남부지사,35.1271415,129.1015171
동명대학교정문,35.12275288,129.0990674
평화공원,35.12623756,129.1008378
평화공원,35.12630776,129.1008793
동명대학교후문,35.120201,129.0981137
동명오거리,35.11960773,129.0976041
동명대학교후문,35.11968035,129.0976587
용당동,35.11565552,129.0948786
부경대용당캠퍼스,35.11796307,129.0957618
신선대부두입구,35.11380502,129.0954929
부경대용당캠퍼스정문,35.11855104,129.095933
백운포고개,35.10861721,129.1121985
백운포고개,35.10877122,129.1121461
용호동벽산아파트,35.10881226,129.1148363
용주탕,35.11938821,129.1136285
용호동경동아파트,35.11748414,129.1179447
용호중학교,35.11891762,129.1157155
삼익아파트,35.15290211,129.0885557
신원아파트,35.15232979,129.0886582
삼익아파트,35.15280717,129.0885788
신원아파트,35.15224292,129.088668
못골시장,35.13483638,129.0887562
성지교회,35.12544477,129.0767483
금릉슈퍼,35.12702958,129.0759452
남구선거관리위원회,35.1281415,129.0748176
목화빌라삼거리,35.12803828,129.0758364
한샘어린이집,35.12846943,129.0745408
목화그린빌라,35.12903224,129.0751541
신연초등학교후문,35.12936511,129.0770273
신연초등학교,35.1285538,129.077364
농심,35.09809432,128.8430004
동아밸브,35.09784651,128.8498012
동아밸브,35.09785059,128.8496067
삼창기전,35.0978527,128.8520524
극동스텐,35.09819018,128.8485464
두산정비,35.0980824,128.8451667
송정마을입구,35.09778087,128.8430446
농심,35.09783972,128.8431482
농심,35.09642422,128.8391392
화물터미널,35.09808649,128.8387965
송정방근마을,35.09966565,128.8420388
송정방근마을,35.09966656,128.8421366
(구)검문소,35.10147246,128.8396825
송정방근마을,35.09944979,128.8420496
송정방근마을,35.09945452,128.8421537
용원,35.09795032,128.8224259
태웅스틸,35.09782668,128.8333448
태웅스틸,35.09782984,128.8332069
국제휠타사거리,35.09691148,128.8297961
국제휠타,35.09709184,128.8300551
태웅스틸,35.09807852,128.8334065
태웅스틸,35.09808273,128.8332475
송정다리,35.09357764,128.8340265
송정다리,35.09339167,128.834495
국제휠타사거리,35.09665931,128.8301519
국제휠타,35.09676786,128.8300812
STABILUS,35.09597831,128.8300232
국제휠타,35.09679347,128.8294189
(주)거보,35.09518235,128.8309756
매일정기,35.095264,128.831117
(주)태광본사,35.08949651,128.8329349
해광테크,35.09459255,128.8274835
부광산업,35.09632918,128.8244534
부광산업,35.09624886,128.8245509
해광테크,35.09446549,128.8267261
해광테크,35.09458414,128.8270741
부광산업,35.09595543,128.8242867
부광산업,35.09589314,128.824384
해광테크,35.09427642,128.8264148
우일철강,35.09767567,128.8258547
영남자동화기계,35.09789403,128.8280796
영남자동화기계,35.09762276,128.8279754
영남자동화기계,35.09768333,128.8280333
영남자동화기계,35.09797,128.827945
우일철강,35.09788085,128.8256948
영도산업,35.09950184,128.8256212
영도산업,35.09946833,128.825815
풍강산업지원엔텍,35.10049842,128.8239666
영도산업,35.09978586,128.8257302
영도산업,35.099915,128.82548
송정다리,35.09331695,128.8339804
송정다리,35.09346167,128.833695
(주)거보,35.09530671,128.8312629
매일정기,35.09528833,128.8311267
서해식품,35.0844518,128.8483337
백송강재,35.08458958,128.8457297
부산협동상사,35.0845922,128.8431129
송정,35.10586025,128.8424762
송정,35.10516493,128.843185
(구)검문소,35.10335032,128.8391654
풍영산업,35.09110029,128.8392264
풍영산업,35.09170593,128.8397004
풍영산업사,35.09063398,128.8397031
보람공원,35.08914558,128.8478672
조일산업,35.08765,128.849225
조일산업,35.087571,128.849221
빅벤,35.08444114,128.8518615
서해식품,35.08460936,128.8489951
부림특수강,35.08443413,128.843003
백송강재,35.08442865,128.845339
경제자유구역청,35.08692454,128.839214
경제자유구역청,35.08579302,128.8399836
경제자유구역청,35.08667839,128.8397226
경제자유구역청,35.08680466,128.8397214
경제자유무역청,35.08556215,128.8397937
보람공원,35.08877346,128.8474476
경제자유구역청사거리,35.08912533,128.8387994
경제자유구역청사거리,35.08875993,128.8387009
평강농협,35.2133918,128.9471721
대사리3구,35.21612679,128.9436394
(구)국립농산물품질관리원,35.21708395,128.9407366
대사리3구,35.21603013,128.9438818
(구)국립농산물품질관리원,35.21706263,128.9408079
(구)국립농산물품질관리원,35.21678019,128.9405347
대사리3구,35.21585386,128.943303
(구)국립농산물품질관리원,35.21681945,128.9404668
대사리3구,35.21583045,128.9433924
강동동행정복지센터,35.21424998,128.9355759
농협공판장,35.21135223,128.9337743
핏대섬새동네,35.20771374,128.9315715
딴치,35.20357661,128.9290571
신덕복지회관,35.20112021,128.9275965
강동치안센터,35.21621949,128.9367707
성북초등학교,35.15006378,129.0670779
지오플레이스,35.15039138,129.0643478
경남공고,35.1528676,129.0622701
경남공업고등학교,35.15295788,129.0622733
부전도서관,35.15499546,129.0624361
동성고교,35.15175785,129.0682891
동성고등학교,35.15162894,129.0682941
부산진여자중학교,35.15324134,129.0682755
부산은행(전포역),35.15458588,129.0659402
전포1동주민센터,35.15459706,129.0675789
전포고개,35.15584833,129.0683633
(구)대우자동차,35.15767301,129.0667375
전포사거리,35.15660238,129.0650703
(구)NC서면점,35.15788602,129.0630348
(구)NC서면점,35.15789149,129.062925
전포사거리,35.1581946,129.0650668
부산진여자중학교,35.15531042,129.068216
(구)대우자동차,35.15824,129.06819
NC서면점,35.15767124,129.0630806
(구)NC서면점,35.15766551,129.0629357
부전도서관,35.15579376,129.0622394
전포초등학교,35.15999348,129.0624276
전포초등학교,35.15973673,129.0624271
전포초등학교,35.15889322,129.0624295
전포어린이놀이터,35.15974112,129.0669411
전포어린이놀이터,35.15952566,129.0672766
전포초등학교,35.16110858,129.0641093
부전시장,35.16222366,129.0582076
동해선부전역,35.16344296,129.0611246
부전시장입구,35.15942737,129.0575851
국민은행,35.15927102,129.0577025
부전시장,35.16056828,129.0566465
부전시장,35.16169657,129.0561416
부산시민공원,35.16415874,129.0624059
부전역,35.16236539,129.0618335
부산은행,35.16392788,129.0635922
새마을금고,35.16475298,129.062569
양정대원칸타빌,35.17144606,129.0671752
대원칸타빌아파트,35.17168525,129.0671863
현대아파트209동,35.17213766,129.0656687
현대아파트213동,35.17212979,129.0666583
(구)대우자동차,35.15814676,129.0680539
전포동어린이놀이터,35.15956833,129.067345
전포어린이놀이터,35.15956679,129.0675501
부전시장입구,35.15902619,129.0582699
서면부속상가,35.15765496,129.0610211
햇님공원,35.10376907,128.9606274
(구)양정육교,35.17047543,129.0695093
양정역,35.17254604,129.0711211
부산시민공원,35.16588827,129.0613979
범전치안센터,35.16647887,129.0626499
동해선부전역,35.16457052,129.0623605
새마을금고,35.16462272,129.0622804
한신아파트,35.16249608,129.0655907
롯데캐슬,35.16307224,129.0640455
쥬디스태화,35.15473232,129.0593428
부산여자대학교정문,35.16901861,129.071079
성모여자고등학교,35.16839773,129.0705825
동의과학대사거리,35.16801632,129.0701704
양정하이츠아파트,35.16682744,129.069945
동의의료원사거리,35.17174838,129.0742742
양정성당,35.17111353,129.07276
양정성당,35.17128275,129.0726048
부산진여자상업고등학교,35.1706207,129.0720918
동의의료원,35.17020478,129.0764302
부산진여자고등학교,35.17021621,129.0751765
양정자이더샵SK뷰2.3단지,35.17144359,129.0749095
전포고개,35.15185939,129.0715241
전포고개,35.15160248,129.0713786
전포삼거리,35.15318954,129.0719062
부산마케팅고등학교,35.15059335,129.0690121
부산마케팅고등학교,35.15058569,129.06911
전포삼거리,35.1536011,129.0719262
전포아파트,35.15595992,129.0715635
전포아파트,35.1560393,129.0715252
문현현대2차아파트,35.14777291,129.0742136
전포고개,35.15072293,129.0731463
남부산교회,35.15255363,129.0724597
전포삼거리,35.15338153,129.0717045
전포고개,35.15163678,129.0711364
전포고개,35.15172082,129.0711912
전포삼거리,35.15326512,129.0717139
전포아파트,35.15522761,129.0715829
전포아파트,35.15511296,129.0716004
파티마의원,35.15690581,129.0711571
파티마의원,35.15701409,129.0710855
협성아파트,35.15792072,129.0710313
부전시장입구,35.16047655,129.0554962
영광도서,35.1584994,129.0574479
네오스포,35.15306558,129.053985
부암역.부산도시공사,35.15598519,129.0512762
서면역.롯데호텔백화점,35.15785695,129.0557802
롯데호텔백화점.서면역,35.15785765,129.0554305
서면시장,35.15610907,129.0576696
서면복개로,35.15389953,129.0576908
롯데호텔백화점.서면역,35.15707778,129.0579028
진성아파트,35.14884146,129.0264654
벽산아파트,35.14771413,129.0236104
한국신발관,35.1578437,129.0256885
한국신발관,35.1577992,129.0255784
개금3동주민센터,35.15589958,129.0233092
신개금엘지아파트,35.15486249,129.0194834
신개금LG아파트,35.15483779,129.0193584
개금3동주민센터,35.15594582,129.0233789
한국신발관,35.15730198,129.0254802
주택공사,35.15744977,129.0257956
개금3동주민센터,35.15614576,129.0230068
부암역,35.15666741,129.0483454
CBS방송국,35.15275808,129.0495478
연지일동아파트,35.16960657,129.0523903
부암교차로,35.16695211,129.0514901
고려한방병원,35.16670982,129.0516701
부암교차로,35.16680569,129.0501516
부암교차로,35.16696048,129.0501682
부암고가교,35.16794623,129.0497246
부암교차로,35.16805192,129.0498368
부산시설공단,35.17161211,129.0498486
부산시설공단,35.17113082,129.0499595
골목시장,35.15116361,129.024353
가야2동새마을금고,35.15120524,129.0291505
(구)개금1치안센터,35.15049666,129.0211068
가야지구대,35.15290586,129.0298487
개금역,35.15175008,129.0204209
개금변전소,35.15041318,129.0202813
개금역,35.15166814,129.0204127
골목시장,35.15088673,129.02493
(구)개금1치안센터,35.15016556,129.0208646
가야2동새마을금고,35.15097583,129.0294892
당감시장,35.16641447,129.0414151
백양맨션,35.17001755,129.0352652
백양맨션,35.17001591,129.0353997
청수탕,35.1699181,129.034635
용사촌입구,35.17118529,129.0337403
동원초등학교,35.1721579,129.0330759
동원초등학교,35.17233674,129.0329662
용사촌입구,35.1712987,129.0336043
태우선파크APT,35.16739306,129.0328788
당감백산아파트,35.16930592,129.033014
개성고등학교,35.17031162,129.0318279
개포초등학교,35.15866666,129.027252
개원초등학교,35.16540541,129.0287831
도개공103동,35.16361784,129.0248613
도개공112동,35.16268065,129.0258589
동원화인아파트,35.16386003,129.0273528
삼환아파트,35.16243439,129.0236665
우성상가,35.16019146,129.0269181
한진아파트,35.16138191,129.0256444
화인아파트,35.16534092,129.0288186
개원초등학교,35.16549134,129.0280869
도개공103동,35.16366198,129.0250206
도개공115동,35.16287805,129.026278
동원화인아파트,35.16386655,129.0271775
삼환아파트,35.16231095,129.0237013
우성상가,35.16003676,129.0266911
한진아파트,35.16146182,129.025291
국제백양아파트,35.16877011,129.0274837
개원초등학교,35.16618027,129.0288223
국제백양아파트,35.16634479,129.0287151
국제백양아파트앞,35.168703,129.0275281
태을의원,35.1652329,129.0385907
태을의원,35.16523082,129.0385617
개성고등학교입구,35.16504845,129.0342437
당감주유소,35.16505091,129.0343187
진양교차로,35.16232841,129.0466554
진양교차로,35.16191865,129.0484321
당감1치안센터,35.16199136,129.0428052
백병원입구,35.14829828,129.0198773
개금시장,35.14835906,129.0173295
개금시장,35.14836268,129.0172561
백병원입구,35.14829314,129.0196931
부산백병원,35.1465946,129.0199656
성황리마트,35.14733383,129.0201658
부산백병원,35.14634698,129.0196389
신개금엘지아파트,35.15450149,129.0192993
신개금LG아파트,35.15434321,129.0186919
신주례엘지아파트,35.15383443,129.0157336
신주례LG1차아파트106동,35.15382903,129.0156425
개금역.개금초등학교,35.15411755,129.0213317
개금역.개금초등학교,35.1542554,129.0214341
개금역,35.15223776,129.0201777
개금변전소,35.15067204,129.020017
개금역,35.151916,129.0201451
부암초등학교,35.16305905,129.0503443
진양교차로,35.16255012,129.0481453
당감1치안센터,35.16267131,129.0438354
진양교차로,35.16283369,129.0466645
개성고등학교입구,35.16485347,129.0347962
당감주유소,35.16483823,129.0347053
백양로교회앞,35.16437451,129.0313332
백양로교회,35.16444056,129.0314325
포부대,35.13006154,129.0764438
신연초등학교후문,35.12948943,129.0771347
신연초등학교,35.12850135,129.0775688
현대석유,35.13107424,129.0769819
대성주택11동,35.13087327,129.076051
수정사,35.13074663,129.0756675
대성주택,35.13186819,129.0767945
호명사,35.1312667,129.076231
대성주택11동,35.13079627,129.076126
수정사,35.13086662,129.0753872
우성아파트,35.13285671,129.0779094
탑마트,35.13306226,129.078398
대성주택,35.13189676,129.0765377
우성아파트,35.13221106,129.0768532
호명사,35.13145826,129.0761248
청호탕,35.13396283,129.0770724
현대석유,35.13101949,129.0771197
부산공업고등학교사거리,35.1298908,129.0898944
동성하이타운,35.13343817,129.0880271
동원로얄듀크아파트,35.13599592,129.0869592
부산세무고등학교,35.13783288,129.0869323
대우아파트,35.15099801,129.0891152
대우아파트,35.15084528,129.0891861
부산예술대학,35.14183969,129.0866396
부산예술대학,35.1419527,129.0869522
SK뷰아파트104동,35.10466121,129.1184121
해군예비군훈련장,35.10774206,129.1172465
부산해군회관,35.10457796,129.1166453
솔개삼거리,35.11361987,129.0835741
현대1차아파트,35.11289252,129.0823687
현대아파트,35.11136743,129.0824239
감만동,35.11557718,129.0815443
동항초등학교,35.11459627,129.0817438
감만시장,35.11598676,129.0815261
감만동,35.11574454,129.0815006
감만시장,35.11703389,129.0811713
현대오일뱅크,35.11029783,129.0880225
성도맨션,35.11234589,129.0864767
부경대용당캠퍼스,35.11286485,129.0864033
부경대용당캠퍼스,35.11461126,129.0874802
유창그린아파트,35.11501398,129.0871265
해양맨션,35.11310403,129.0849481
유창그린아파트,35.11487804,129.0870879
평화탕,35.11642033,129.0840216
이원아파트,35.11680808,129.0857081
감만시장,35.11628099,129.082729
평화탕,35.1167128,129.0845127
이원맨션,35.1171284,129.0857163
동항중학교,35.11861339,129.0843803
동항중학교아랫골목,35.1178037,129.0848007
한림맨션,35.11946732,129.0849904
동항중학교,35.11882416,129.084117
동항중학교아랫골목,35.11806559,129.0845285
대유그린빌,35.11999029,129.0861221
안전가스상사,35.12066473,129.0864377
한림맨션,35.11972642,129.0850561
대유그린빌라,35.12037496,129.086242
국제아파트,35.12181073,129.086193
자유5차아파트,35.12261896,129.0858519
백운포고개,35.10852072,129.111922
백운포고개,35.1090608,129.1117404
부산성모병원,35.11202105,129.1111283
용호2동주민센터,35.1151221,129.1111589
용호2동주민센터,35.11574831,129.111164
용호사거리,35.11893631,129.1120039
부산성모병원,35.11124981,129.1112362
용호2동주민센터,35.11393361,129.1111505
용호2동시장,35.1156273,129.11116
용호동우체국,35.11752919,129.1115412
용호동사거리,35.11850417,129.1118678
연포초등학교,35.13838185,129.0813595
해연중학교,35.13821791,129.0822605
대연롯데캐슬레전드후문,35.1385604,129.080725
연포초등학교,35.13855302,129.0814881
마마빌라,35.1381253,129.0776831
중앙고등학교,35.13799179,129.0786869
대연롯데캐슬레전드후문,35.13841993,129.0807317
일산아파트,35.13844367,129.0800564
마마빌라,35.1381915,129.077844
중앙고등학교,35.13808799,129.0785395
일산아파트,35.13851035,129.0794014
백운포,35.10453572,129.1125539
백운포,35.10452498,129.1128735
유림아파트,35.26211547,129.0168758
금곡화목아파트,35.2633538,129.0193287
금곡주공1단지,35.26715898,129.0185996
금곡동부산은행,35.26635386,129.0172674
금곡주차장,35.26766853,129.0179787
금곡주차장,35.26770667,129.0178842
금곡주차장,35.26747062,129.017805
금곡주차장,35.26749773,129.0177142
금곡동부산은행,35.26618807,129.0175065
금곡동새마을금고,35.264954,129.0166995
금곡동국민은행,35.26260666,129.0166156
유림아파트,35.26186445,129.0171916
금곡중학교,35.26035522,129.0161897
금곡중학교,35.26047332,129.0161832
금곡동새마을금고,35.2641578,129.016813
금곡동국민은행,35.26294813,129.016342
대사역.대사리2구,35.21851839,128.9365558
대사역.대사리2구,35.21854351,128.9364733
대사리1구,35.21977936,128.932928
대사역.대사리2구,35.21808405,128.9366599
대사리1구,35.21920259,128.9334933
대사역.대사리2구,35.21806583,128.9367286
중덕마을,35.21016422,128.9215621
중덕마을,35.21096474,128.9218442
대사리1구,35.21983546,128.932791
대사리1구,35.21934485,128.9329898
산양마을,35.11256278,128.8699991
성고개,35.1104898,128.8565031
산양마을입구,35.11182584,128.8727291
성고개,35.11030944,128.8573185
산양마을,35.11226334,128.8702185
녹산중학교,35.11711622,128.8895001
성산2구,35.11922401,128.891619
녹명초등학교,35.11362809,128.8857752
성산다리,35.12147109,128.8939735
본녹산녹명초등학교,35.11357137,128.8856965
녹산중학교,35.1170495,128.8894291
성산,35.12140165,128.8939184
성산2구,35.11915964,128.8915679
본녹산,35.11265384,128.8823583
본녹산,35.11265734,128.8824879
순아3구,35.1188289,128.9031424
노적봉능엄사 입구,35.12103734,128.8968354
청량사,35.11620801,128.9198418
금일정유소,35.12098667,128.918265
구들목입구,35.12906833,128.9197
강서예술촌,35.13110193,128.9187107
강서예술촌,35.13116136,128.9186447
찬호반점,35.12481211,128.9183833
사취등,35.115991,128.9150137
사취등,35.11595605,128.9151496
협성휴포레,35.10686587,128.9186014
진목,35.1128515,128.9264021
경일고등학교입구,35.1133906,128.9240097
진목,35.11283727,128.9264965
경일고등학교입구,35.11337326,128.9240858
경일고등학교,35.112305,128.9240017
중리새동네,35.10877465,128.9256445
명지농협,35.11089692,128.9245192
옥포마을,35.11690562,128.8447237
덕두새동네,35.17442552,128.950378
국내선,35.17055766,128.9493273
국내선,35.17077603,128.9494215
국내선청사,35.17071226,128.9496235
김해공항국내선(1층),35.17065227,128.9497674
국제선청사,35.17355056,128.9473035
김해공항국내선(2층),35.17049383,128.9495331
김해공항국제선(2층),35.17342232,128.9473147
렛츠런파크입구,35.15205854,128.8810629
세산입구,35.1480882,128.8775533
녹산주민문화회관,35.14473927,128.8756831
세산사거리,35.14188791,128.8748115
녹산주민문화회관,35.14469554,128.8763438
세산입구,35.14823837,128.8783333
세산사거리,35.14071927,128.8746983
가달,35.13869234,128.8782891
생곡마을,35.13798387,128.8801457
가달,35.13879383,128.8780706
생곡입구,35.13802448,128.88001
세산삼거리,35.14076134,128.8746201
세산사거리,35.14080989,128.8732667
세산사거리,35.14094709,128.8733799
가락농협,35.19446854,128.9030916
가락동행정복지센터,35.19604721,128.9017063
죽림삼거리,35.19259892,128.9035911
해포,35.17208751,128.9001335
통전,35.17936061,128.9013336
해포,35.1702578,128.8991411
삼성자동차동문,35.09442827,128.8866652
사암입바위,35.10149995,128.8681718
삼성자동차출고사무소,35.09813163,128.8652735
화전마을입구,35.09928052,128.8656053
동리,35.10042606,128.927623
진동,35.09823456,128.9269256
동리,35.10141994,128.9279439
진동,35.09812,128.9269105
명지초교.명지중학교,35.1042202,128.9268764
명지국제신도시입구,35.10464743,128.9232456
명지초교.명지중학교,35.10423102,128.9267669
강서구생활문화센터,35.108006,128.926237
중리새동네,35.1087834,128.9258065
명지농협,35.11094456,128.9246407
경일고등학교,35.112145,128.924105
영강,35.10751687,128.9284189
명지새동네,35.10855393,128.9308073
명지새동네,35.10865538,128.9308505
덕두시장,35.17902738,128.9577446
덕두,35.17876008,128.9577895
덕두시장,35.1797359,128.9571847
강서구청,35.2129709,128.9815249
롯데호텔백화점.서면역,35.15634588,129.0578977
"서면,광무교",35.15014631,129.058308
서면유림노르웨이숲,35.15013414,129.0584153
부산진초등학교,35.1507127,129.0570994
부산진초등학교,35.15111489,129.0579426
서면1번가,35.15408195,129.0579148
서면1번가,35.15369314,129.0579026
부산진초등학교,35.15105691,129.057933
서면역,35.15728105,129.0594598
부산진초등학교,35.14963611,129.0557489
경남아파트,35.14397913,129.0558092
신암,35.14855587,129.0539473
CBS방송국,35.15180362,129.050835
부산진구청후문,35.16148564,129.052528
서면역.롯데호텔백화점,35.15737315,129.0566301
부산진경찰서,35.16031613,129.0548003
부산시청.시청역,35.17789728,129.0753886
더샵센트럴스타,35.15226109,129.0605557
양정자이더샵SK뷰2.3단지,35.17151587,129.0747189
양정역6번출구,35.1737427,129.0730445
수정약국,35.16834061,129.0632411
범전치안센터,35.16669266,129.0626918
부산시민공원,35.16605112,129.0613114
수정약국,35.16858529,129.0632311
녹동아파트,35.16751553,129.0638289
박구정학원,35.16761724,129.0649664
녹동아파트,35.16763501,129.0639617
동원아파트,35.16854887,129.0655745
양성초등학교,35.16972434,129.0657661
박구정학원,35.16772451,129.0648522
동원아파트,35.16891618,129.065632
김해쌀집,35.17130949,129.0643959
현대아파트2차후문,35.17187534,129.0637038
김해쌀집,35.17123456,129.0642578
양성초등학교,35.17016091,129.0654929
한신아파트,35.16318233,129.0655781
새마을금고,35.16321425,129.0670322
롯데캐슬스카이,35.16294705,129.0651866
항도중학교,35.16356423,129.064983
